customerID,Recency,Frequency,Monetary,Cluster,Segment
13006,57,1,81.57,0,Moderately Active / Potential Loyalists
13007,461,1,175.25,2,Lost / At-Risk Customers
13008,324,7,543.28,3,Best / Loyal Customers
13009,587,1,234.0,2,Lost / At-Risk Customers
13010,375,2,330.12,2,Lost / At-Risk Customers
13011,666,1,50.55,2,Lost / At-Risk Customers
13012,10,15,2576.18,3,Best / Loyal Customers
13016,74,3,789.89,0,Moderately Active / Potential Loyalists
13017,301,1,204.0,2,Lost / At-Risk Customers
13019,371,8,1212.95,3,Best / Loyal Customers
13020,460,5,606.96,2,Lost / At-Risk Customers
13022,548,1,65.3,2,Lost / At-Risk Customers
13023,183,3,1449.03,0,Moderately Active / Potential Loyalists
13024,471,3,535.42,2,Lost / At-Risk Customers
13025,850,1,323.39,2,Lost / At-Risk Customers
13026,25,12,1489.6,3,Best / Loyal Customers
13028,23,3,659.68,0,Moderately Active / Potential Loyalists
13029,90,5,1927.3,0,Moderately Active / Potential Loyalists
13030,12,2,752.44,0,Moderately Active / Potential Loyalists
13031,408,5,3292.84,2,Lost / At-Risk Customers
13032,53,11,2790.0,3,Best / Loyal Customers
13033,358,2,220.55,2,Lost / At-Risk Customers
13034,55,3,756.82,0,Moderately Active / Potential Loyalists
13035,58,4,1328.95,0,Moderately Active / Potential Loyalists
13036,685,1,307.1,2,Lost / At-Risk Customers
13038,81,3,908.46,0,Moderately Active / Potential Loyalists
13039,606,4,1010.73,2,Lost / At-Risk Customers
13040,182,2,676.99,0,Moderately Active / Potential Loyalists
13041,451,4,799.13,2,Lost / At-Risk Customers
13042,599,4,1454.84,2,Lost / At-Risk Customers
13043,37,2,471.57,0,Moderately Active / Potential Loyalists
13045,335,3,808.92,2,Lost / At-Risk Customers
13046,90,3,949.25,0,Moderately Active / Potential Loyalists
13049,183,5,1384.14,0,Moderately Active / Potential Loyalists
13051,431,2,155.8,2,Lost / At-Risk Customers
13052,35,7,3119.33,3,Best / Loyal Customers
13053,622,1,127.65,2,Lost / At-Risk Customers
13054,683,1,-14.0,1,Churned / Problematic / Inactive
13055,66,6,2292.51,3,Best / Loyal Customers
13056,552,1,209.48,2,Lost / At-Risk Customers
13057,531,4,528.24,2,Lost / At-Risk Customers
13058,0,3,271.4,0,Moderately Active / Potential Loyalists
13059,250,12,2261.22,3,Best / Loyal Customers
13060,254,1,307.53,0,Moderately Active / Potential Loyalists
13061,73,1,248.61,0,Moderately Active / Potential Loyalists
13062,338,1,346.98,2,Lost / At-Risk Customers
13063,481,1,188.4,2,Lost / At-Risk Customers
13064,1,6,1666.84,3,Best / Loyal Customers
13065,364,6,1050.1,2,Lost / At-Risk Customers
13066,25,3,430.9,0,Moderately Active / Potential Loyalists
13067,83,3,508.51,0,Moderately Active / Potential Loyalists
13068,11,2,344.0,0,Moderately Active / Potential Loyalists
13070,193,5,743.9,0,Moderately Active / Potential Loyalists
13071,554,1,129.22,2,Lost / At-Risk Customers
13072,267,1,177.15,2,Lost / At-Risk Customers
13073,412,2,418.08,2,Lost / At-Risk Customers
13074,512,5,1362.84,2,Lost / At-Risk Customers
13075,305,1,919.61,2,Lost / At-Risk Customers
13076,488,1,135.4,2,Lost / At-Risk Customers
13077,291,13,2564.32,3,Best / Loyal Customers
13079,22,5,389.18,0,Moderately Active / Potential Loyalists
13080,180,5,260.83,0,Moderately Active / Potential Loyalists
13083,76,2,284.07,0,Moderately Active / Potential Loyalists
13084,458,2,116.45,2,Lost / At-Risk Customers
13085,217,10,1459.46,3,Best / Loyal Customers
13086,383,1,439.33,2,Lost / At-Risk Customers
13087,727,1,313.64,2,Lost / At-Risk Customers
13088,418,1,236.11,2,Lost / At-Risk Customers
13091,22,6,-130.22,1,Churned / Problematic / Inactive
13092,5,15,2007.33,3,Best / Loyal Customers
13094,22,17,1990.98,3,Best / Loyal Customers
13095,71,1,74.4,0,Moderately Active / Potential Loyalists
13096,425,1,419.7,2,Lost / At-Risk Customers
13099,335,1,207.36,2,Lost / At-Risk Customers
13100,625,1,-1598.67,1,Churned / Problematic / Inactive
13101,235,4,695.4,0,Moderately Active / Potential Loyalists
13103,40,3,709.64,0,Moderately Active / Potential Loyalists
13104,47,8,1369.62,3,Best / Loyal Customers
13105,437,1,72.0,2,Lost / At-Risk Customers
13106,134,3,586.46,0,Moderately Active / Potential Loyalists
13108,436,2,748.46,2,Lost / At-Risk Customers
13109,30,6,1119.38,0,Moderately Active / Potential Loyalists
13110,54,14,2896.17,3,Best / Loyal Customers
13111,719,1,321.88,2,Lost / At-Risk Customers
13112,542,3,-5.44,1,Churned / Problematic / Inactive
13114,819,1,234.38,2,Lost / At-Risk Customers
13116,118,2,485.19,0,Moderately Active / Potential Loyalists
13118,20,12,2334.1,3,Best / Loyal Customers
13119,464,1,134.9,2,Lost / At-Risk Customers
13120,239,1,30.6,2,Lost / At-Risk Customers
13121,270,2,254.73,2,Lost / At-Risk Customers
13122,184,2,922.39,0,Moderately Active / Potential Loyalists
13123,473,2,506.75,2,Lost / At-Risk Customers
13125,612,1,148.62,2,Lost / At-Risk Customers
13127,78,1,259.17,0,Moderately Active / Potential Loyalists
13128,632,1,263.5,2,Lost / At-Risk Customers
13129,453,2,233.25,2,Lost / At-Risk Customers
13130,184,1,64.0,0,Moderately Active / Potential Loyalists
13131,24,8,3279.77,3,Best / Loyal Customers
13132,262,1,77.3,2,Lost / At-Risk Customers
13133,37,3,200.45,0,Moderately Active / Potential Loyalists
13134,73,9,2422.28,3,Best / Loyal Customers
13135,197,2,3371.45,0,Moderately Active / Potential Loyalists
13138,23,8,1261.26,3,Best / Loyal Customers
13140,109,5,1054.92,0,Moderately Active / Potential Loyalists
13142,20,1,307.09,0,Moderately Active / Potential Loyalists
13143,553,2,399.2,2,Lost / At-Risk Customers
13144,39,2,135.35,0,Moderately Active / Potential Loyalists
13145,40,8,1124.77,3,Best / Loyal Customers
13146,27,1,228.91,0,Moderately Active / Potential Loyalists
13147,11,4,712.8,0,Moderately Active / Potential Loyalists
13149,15,4,1676.06,0,Moderately Active / Potential Loyalists
13150,367,4,435.02,2,Lost / At-Risk Customers
13151,204,5,2396.16,0,Moderately Active / Potential Loyalists
13152,418,9,2114.98,3,Best / Loyal Customers
13153,242,1,486.22,0,Moderately Active / Potential Loyalists
13154,145,5,997.43,0,Moderately Active / Potential Loyalists
13155,80,6,1370.48,3,Best / Loyal Customers
13156,386,3,1586.54,2,Lost / At-Risk Customers
13158,2,5,1508.18,0,Moderately Active / Potential Loyalists
13159,51,5,1371.25,0,Moderately Active / Potential Loyalists
13160,23,1,91.8,0,Moderately Active / Potential Loyalists
13161,314,2,472.13,2,Lost / At-Risk Customers
13163,493,2,0.0,1,Churned / Problematic / Inactive
13164,434,3,297.46,2,Lost / At-Risk Customers
13165,47,3,1451.16,0,Moderately Active / Potential Loyalists
13166,310,3,873.43,0,Moderately Active / Potential Loyalists
13167,19,5,1125.15,0,Moderately Active / Potential Loyalists
13168,200,6,1831.68,3,Best / Loyal Customers
13169,153,3,840.08,0,Moderately Active / Potential Loyalists
13170,27,1,108.81,0,Moderately Active / Potential Loyalists
13171,17,5,426.81,0,Moderately Active / Potential Loyalists
13172,608,1,69.6,2,Lost / At-Risk Customers
13173,449,12,2193.26,3,Best / Loyal Customers
13175,553,4,793.1,2,Lost / At-Risk Customers
13176,47,1,481.49,0,Moderately Active / Potential Loyalists
13177,183,2,512.2,0,Moderately Active / Potential Loyalists
13179,619,1,572.31,2,Lost / At-Risk Customers
13180,401,1,86.1,2,Lost / At-Risk Customers
13181,382,1,359.69,2,Lost / At-Risk Customers
13182,46,1,121.18,0,Moderately Active / Potential Loyalists
13184,15,12,1616.45,3,Best / Loyal Customers
13185,268,1,71.4,2,Lost / At-Risk Customers
13186,32,5,1539.69,0,Moderately Active / Potential Loyalists
13187,192,5,322.66,0,Moderately Active / Potential Loyalists
13188,12,1,114.6,0,Moderately Active / Potential Loyalists
13189,19,2,260.68,0,Moderately Active / Potential Loyalists
13190,545,4,518.76,2,Lost / At-Risk Customers
13191,659,1,164.69,2,Lost / At-Risk Customers
13192,206,8,2544.53,3,Best / Loyal Customers
13193,91,1,112.08,0,Moderately Active / Potential Loyalists
13194,136,2,472.78,0,Moderately Active / Potential Loyalists
13195,415,1,136.73,2,Lost / At-Risk Customers
13196,12,8,3059.64,3,Best / Loyal Customers
13197,462,1,373.01,2,Lost / At-Risk Customers
13200,20,4,870.09,0,Moderately Active / Potential Loyalists
13201,490,4,1233.06,2,Lost / At-Risk Customers
13202,379,8,1571.35,3,Best / Loyal Customers
13203,10,11,2630.55,3,Best / Loyal Customers
13204,850,1,966.66,2,Lost / At-Risk Customers
13205,444,1,2803.2,2,Lost / At-Risk Customers
13207,3,4,535.86,0,Moderately Active / Potential Loyalists
13208,0,10,1958.3,3,Best / Loyal Customers
13210,154,1,353.48,0,Moderately Active / Potential Loyalists
13211,11,12,2596.32,3,Best / Loyal Customers
13212,10,4,779.33,0,Moderately Active / Potential Loyalists
13214,367,7,3264.23,3,Best / Loyal Customers
13215,667,1,81.6,2,Lost / At-Risk Customers
13216,268,1,333.74,2,Lost / At-Risk Customers
13217,93,6,266.12,0,Moderately Active / Potential Loyalists
13218,246,1,62.64,2,Lost / At-Risk Customers
13219,619,1,76.23,2,Lost / At-Risk Customers
13220,79,5,1336.09,0,Moderately Active / Potential Loyalists
13221,241,2,847.41,0,Moderately Active / Potential Loyalists
13222,400,1,88.5,2,Lost / At-Risk Customers
13223,201,6,969.12,0,Moderately Active / Potential Loyalists
13224,33,3,2150.85,0,Moderately Active / Potential Loyalists
13226,37,2,312.46,0,Moderately Active / Potential Loyalists
13227,202,1,257.7,0,Moderately Active / Potential Loyalists
13228,82,1,358.0,0,Moderately Active / Potential Loyalists
13229,226,1,160.95,0,Moderately Active / Potential Loyalists
13231,399,1,-355.2,1,Churned / Problematic / Inactive
13232,4,7,1328.35,3,Best / Loyal Customers
13233,75,4,1176.46,0,Moderately Active / Potential Loyalists
13234,587,2,346.5,2,Lost / At-Risk Customers
13235,5,2,101.17,0,Moderately Active / Potential Loyalists
13236,1,3,727.27,0,Moderately Active / Potential Loyalists
13237,388,1,643.0,2,Lost / At-Risk Customers
13238,12,7,986.73,3,Best / Loyal Customers
13239,262,6,1579.84,3,Best / Loyal Customers
13240,174,9,1398.44,3,Best / Loyal Customers
13241,412,1,112.53,2,Lost / At-Risk Customers
13242,66,7,699.4,3,Best / Loyal Customers
13243,204,5,1220.38,0,Moderately Active / Potential Loyalists
13244,123,1,121.74,0,Moderately Active / Potential Loyalists
13245,51,2,989.22,0,Moderately Active / Potential Loyalists
13246,19,14,3242.0,3,Best / Loyal Customers
13247,18,4,501.12,0,Moderately Active / Potential Loyalists
13248,155,2,465.68,0,Moderately Active / Potential Loyalists
13249,123,9,1608.93,3,Best / Loyal Customers
13250,453,3,245.59,2,Lost / At-Risk Customers
13251,667,1,252.68,2,Lost / At-Risk Customers
13252,425,3,341.3,2,Lost / At-Risk Customers
13253,186,4,2951.11,0,Moderately Active / Potential Loyalists
13254,377,1,51.41,2,Lost / At-Risk Customers
13255,10,3,678.76,0,Moderately Active / Potential Loyalists
13257,437,3,117.95,2,Lost / At-Risk Customers
13258,12,5,1009.43,0,Moderately Active / Potential Loyalists
13259,91,9,1402.54,3,Best / Loyal Customers
13260,91,1,557.62,0,Moderately Active / Potential Loyalists
13261,269,2,944.1,0,Moderately Active / Potential Loyalists
13262,264,3,573.45,0,Moderately Active / Potential Loyalists
13264,443,1,722.56,2,Lost / At-Risk Customers
13265,1,5,2092.66,0,Moderately Active / Potential Loyalists
13268,6,15,3127.7,3,Best / Loyal Customers
13270,485,1,590.0,2,Lost / At-Risk Customers
13271,302,2,172.37,2,Lost / At-Risk Customers
13272,31,2,276.56,0,Moderately Active / Potential Loyalists
13273,114,1,138.98,0,Moderately Active / Potential Loyalists
13274,410,1,360.85,2,Lost / At-Risk Customers
13275,384,2,238.86,2,Lost / At-Risk Customers
13276,153,7,1871.21,3,Best / Loyal Customers
13277,16,7,523.3,3,Best / Loyal Customers
13278,41,5,1428.2,0,Moderately Active / Potential Loyalists
13279,79,2,126.3,0,Moderately Active / Potential Loyalists
13280,93,8,2267.83,3,Best / Loyal Customers
13281,438,3,306.45,2,Lost / At-Risk Customers
13282,5,7,1228.89,3,Best / Loyal Customers
13283,30,4,373.36,0,Moderately Active / Potential Loyalists
13284,323,2,196.15,2,Lost / At-Risk Customers
13285,24,6,3364.59,3,Best / Loyal Customers
13286,601,1,734.91,2,Lost / At-Risk Customers
13287,584,7,519.67,2,Lost / At-Risk Customers
13288,403,6,892.16,2,Lost / At-Risk Customers
13289,724,1,307.95,2,Lost / At-Risk Customers
13290,439,3,-208.63,1,Churned / Problematic / Inactive
13291,156,11,3270.79,3,Best / Loyal Customers
13292,285,6,987.79,0,Moderately Active / Potential Loyalists
13293,364,7,1180.34,3,Best / Loyal Customers
13294,250,3,1689.53,0,Moderately Active / Potential Loyalists
13295,360,9,1061.27,3,Best / Loyal Customers
13296,138,6,792.51,0,Moderately Active / Potential Loyalists
13299,269,5,1173.3,0,Moderately Active / Potential Loyalists
13300,165,5,1267.21,0,Moderately Active / Potential Loyalists
13301,104,4,618.09,0,Moderately Active / Potential Loyalists
13302,156,2,159.2,0,Moderately Active / Potential Loyalists
13303,608,1,61.72,2,Lost / At-Risk Customers
13304,352,7,1120.79,3,Best / Loyal Customers
13305,22,15,3403.25,3,Best / Loyal Customers
13306,579,1,53.65,2,Lost / At-Risk Customers
13307,32,3,273.34,0,Moderately Active / Potential Loyalists
13308,23,5,1652.47,0,Moderately Active / Potential Loyalists
13309,1,6,1706.37,3,Best / Loyal Customers
13310,29,8,1492.8,3,Best / Loyal Customers
13311,3,1,490.11,0,Moderately Active / Potential Loyalists
13312,452,1,124.75,2,Lost / At-Risk Customers
13313,23,15,3423.27,3,Best / Loyal Customers
13314,52,3,407.04,0,Moderately Active / Potential Loyalists
13315,690,1,310.26,2,Lost / At-Risk Customers
13318,242,2,489.92,0,Moderately Active / Potential Loyalists
13320,5,9,2144.45,3,Best / Loyal Customers
13321,73,2,567.36,0,Moderately Active / Potential Loyalists
13322,18,1,199.48,0,Moderately Active / Potential Loyalists
13323,22,4,513.05,0,Moderately Active / Potential Loyalists
13325,82,1,675.3,0,Moderately Active / Potential Loyalists
13326,640,1,281.76,2,Lost / At-Risk Customers
13328,317,1,1308.48,2,Lost / At-Risk Customers
13330,123,6,2796.1,3,Best / Loyal Customers
13331,639,1,262.4,2,Lost / At-Risk Customers
13332,15,1,350.9,0,Moderately Active / Potential Loyalists
13333,412,3,1015.74,2,Lost / At-Risk Customers
13335,541,1,-955.06,1,Churned / Problematic / Inactive
13336,78,1,795.12,0,Moderately Active / Potential Loyalists
13337,399,2,1548.55,2,Lost / At-Risk Customers
13338,125,10,2223.62,3,Best / Loyal Customers
13339,201,1,860.12,0,Moderately Active / Potential Loyalists
13341,261,1,775.85,0,Moderately Active / Potential Loyalists
13342,553,1,-14.1,1,Churned / Problematic / Inactive
13343,173,2,303.93,0,Moderately Active / Potential Loyalists
13344,160,3,2511.69,0,Moderately Active / Potential Loyalists
13345,129,2,377.6,0,Moderately Active / Potential Loyalists
13346,499,6,299.4,2,Lost / At-Risk Customers
13347,71,1,341.36,0,Moderately Active / Potential Loyalists
13348,183,1,233.76,0,Moderately Active / Potential Loyalists
13349,11,1,247.32,0,Moderately Active / Potential Loyalists
13350,17,3,910.72,0,Moderately Active / Potential Loyalists
13351,244,1,373.94,0,Moderately Active / Potential Loyalists
13352,61,2,389.28,0,Moderately Active / Potential Loyalists
13353,389,1,-28.85,1,Churned / Problematic / Inactive
13354,72,1,743.53,0,Moderately Active / Potential Loyalists
13355,93,1,674.7,0,Moderately Active / Potential Loyalists
13356,81,1,768.24,0,Moderately Active / Potential Loyalists
13358,269,1,439.03,0,Moderately Active / Potential Loyalists
13359,30,4,1001.96,0,Moderately Active / Potential Loyalists
13360,478,7,1464.1,2,Lost / At-Risk Customers
13361,473,2,1450.5,2,Lost / At-Risk Customers
13363,18,3,1723.86,0,Moderately Active / Potential Loyalists
13364,72,2,0.0,1,Churned / Problematic / Inactive
13365,182,4,2164.32,0,Moderately Active / Potential Loyalists
13366,51,1,56.16,0,Moderately Active / Potential Loyalists
13367,609,1,510.2,2,Lost / At-Risk Customers
13368,192,5,1086.1,0,Moderately Active / Potential Loyalists
13369,355,2,263.75,2,Lost / At-Risk Customers
13370,485,2,721.32,2,Lost / At-Risk Customers
13371,499,4,2271.46,2,Lost / At-Risk Customers
13372,31,1,378.64,0,Moderately Active / Potential Loyalists
13374,415,2,422.8,2,Lost / At-Risk Customers
13375,1,3,1786.48,0,Moderately Active / Potential Loyalists
13376,204,3,1019.76,0,Moderately Active / Potential Loyalists
13377,433,4,1495.43,2,Lost / At-Risk Customers
13378,423,1,-756.4,1,Churned / Problematic / Inactive
13379,27,3,572.56,0,Moderately Active / Potential Loyalists
13380,640,1,62.4,2,Lost / At-Risk Customers
13382,251,5,1387.58,0,Moderately Active / Potential Loyalists
13383,544,1,305.28,2,Lost / At-Risk Customers
13385,330,1,534.57,2,Lost / At-Risk Customers
13386,415,2,835.46,2,Lost / At-Risk Customers
13387,418,1,186.94,2,Lost / At-Risk Customers
13388,63,4,1135.7,0,Moderately Active / Potential Loyalists
13389,12,3,797.96,0,Moderately Active / Potential Loyalists
13390,75,1,544.08,0,Moderately Active / Potential Loyalists
13391,204,1,59.8,2,Lost / At-Risk Customers
13392,678,1,91.14,2,Lost / At-Risk Customers
13393,584,6,1105.85,2,Lost / At-Risk Customers
13395,157,3,1180.23,0,Moderately Active / Potential Loyalists
13396,22,4,1325.29,0,Moderately Active / Potential Loyalists
13397,73,13,3094.11,3,Best / Loyal Customers
13398,193,2,670.34,0,Moderately Active / Potential Loyalists
13399,490,3,275.4,2,Lost / At-Risk Customers
13400,553,2,300.93,2,Lost / At-Risk Customers
13402,246,4,1226.85,0,Moderately Active / Potential Loyalists
13403,18,3,229.5,0,Moderately Active / Potential Loyalists
13404,35,1,217.81,0,Moderately Active / Potential Loyalists
13405,75,9,1196.56,3,Best / Loyal Customers
13406,487,3,557.22,2,Lost / At-Risk Customers
